,protocol,date,TVL,Fee,Supply,Staking,Unique Addresses,User Growth,price,amount,vol,New Addresses,Active Addresses,Zero Addresses,Number of Transactions,volume,Unnamed: 3,code quality and transparency,biggest drawdown,Correlation
8096,rbn,2023-03-01,420496056.16627,0,9902.822333324464,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,442947.5935,,9.0,899933164.28281,0
8097,rbn,2023-03-01,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.653988236644574,2884194.0682314383,0.9085279830541254,206.0,468.0,78.0,575.0,442947.5935,,9.0,899933164.28281,0
8098,rbn,2023-03-02,418723964.96156,0,7025.542592675541,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,500834.5055,,9.0,899933164.28281,0
8099,rbn,2023-03-03,419533663.61554,0,21672.138949494307,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,538552.3939,,9.0,899933164.28281,0
8100,rbn,2023-03-03,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.3829716836278487,2950754.5151338032,0.9265617997086024,110.0,244.0,43.0,234.0,538552.3939,,9.0,899933164.28281,0
8101,rbn,2023-03-04,417469122.67469,0,112644.83788332203,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,667372.2307,,9.0,899933164.28281,0
8102,rbn,2023-03-04,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.4189655975642914,731370.9433609459,0.9202846696516248,173.0,363.0,43.0,421.0,667372.2307,,9.0,899933164.28281,0
8103,rbn,2023-03-05,416183535.76148,0,129331.58066752682,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,305129.9079,,9.0,899933164.28281,0
8104,rbn,2023-03-05,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.380621729574603,2279736.285328143,0.8738878271299066,177.0,558.0,87.0,689.0,305129.9079,,9.0,899933164.28281,0
8105,rbn,2023-03-06,413662928.68387,0,43986.79064032665,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,347289.8314,,9.0,899933164.28281,0
8106,rbn,2023-03-06,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.3714655992717435,34593674.19390724,0.9128791406542028,292.0,877.0,149.0,1285.0,347289.8314,,9.0,899933164.28281,0
8107,rbn,2023-03-07,394326933.79593,0,43461.97963626133,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,318916.701,,9.0,899933164.28281,0
8108,rbn,2023-03-07,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.228867221913278,30058700.629162624,0.9128447275008694,196.0,548.0,93.0,730.0,318916.701,,9.0,899933164.28281,0
8109,rbn,2023-03-08,394187483.86492,0,14989.944580132607,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,400351.3391,,9.0,899933164.28281,0
8110,rbn,2023-03-08,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.210196640776378,7869057.707297673,0.8037335482708358,148.0,397.0,72.0,424.0,400351.3391,,9.0,899933164.28281,0
8111,rbn,2023-03-09,392107314.26322,0,10195.55339643201,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,432345.8968,,9.0,899933164.28281,0
8112,rbn,2023-03-09,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.2039078174948536,2720258.2564802733,0.8052475558585946,128.0,286.0,60.0,292.0,432345.8968,,9.0,899933164.28281,0
8113,rbn,2023-03-10,387608557.07581,0,91064.78143728152,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,679187.5506,,9.0,899933164.28281,0
8114,rbn,2023-03-10,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.203524348738266,883479.7373864112,0.8198112800060882,111.0,318.0,65.0,401.0,679187.5506,,9.0,899933164.28281,0
8115,rbn,2023-03-11,384888611.64999,0,231263.18676943023,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,677455.5667,,9.0,899933164.28281,0
8116,rbn,2023-03-11,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.122958727946929,1953184.908501417,0.8248955966581893,142.0,457.0,161.0,504.0,677455.5667,,9.0,899933164.28281,0
8117,rbn,2023-03-12,383648209.24163,0,1154770.9897561455,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,530014.5389,,9.0,899933164.28281,0
8118,rbn,2023-03-12,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.1354858086314252,2047075.547597977,0.822579547508687,119.0,346.0,65.0,415.0,530014.5389,,9.0,899933164.28281,0
8119,rbn,2023-03-13,385438812.08519,0,2028662.0988688304,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,420154.4592,,9.0,899933164.28281,0
8120,rbn,2023-03-13,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.1123549981063077,5419369.311257739,0.7868226769083102,193.0,528.0,106.0,706.0,420154.4592,,9.0,899933164.28281,0
8121,rbn,2023-03-14,388559819.81709,0,502027.3754010183,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,523887.5795,,9.0,899933164.28281,0
8122,rbn,2023-03-15,389286098.77658,0,54207.66055364943,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,818692.6775,,9.0,899933164.28281,0
8123,rbn,2023-03-16,385738060.91789,0,22202.59513057331,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,5807237.655,,9.0,899933164.28281,0
8124,rbn,2023-03-16,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.0425340075001597,3441414.211200095,0.7121525241093537,125.0,361.0,84.0,438.0,5807237.655,,9.0,899933164.28281,0
8125,rbn,2023-03-17,385596870.71476,0,47829.24236846457,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,2184595.613,,9.0,899933164.28281,0
8126,rbn,2023-03-17,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.1037989780718735,2143020.866727096,0.7044358425728596,83.0,242.0,52.0,287.0,2184595.613,,9.0,899933164.28281,0
8127,rbn,2023-03-18,389961178.63073,0,29493.06760816207,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,1220558.715,,9.0,899933164.28281,0
8128,rbn,2023-03-18,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.1348492918656732,1938455.81499254,0.7309023607316042,122.0,362.0,63.0,413.0,1220558.715,,9.0,899933164.28281,0
8129,rbn,2023-03-19,388582381.82018,0,23126.792874295024,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,697947.2467,,9.0,899933164.28281,0
8130,rbn,2023-03-19,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.1811768350159284,5613623.309079029,0.7357716450775681,114.0,315.0,73.0,369.0,697947.2467,,9.0,899933164.28281,0
8131,rbn,2023-03-20,385657320.42389,0,28823.39538260989,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,467755.2826,,9.0,899933164.28281,0
8132,rbn,2023-03-20,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.1352828833530086,1316523.267313562,0.7566504645894285,98.0,311.0,80.0,339.0,467755.2826,,9.0,899933164.28281,0
8133,rbn,2023-03-21,368213343.6249,0,136746.28972073004,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,494646.1042,,9.0,899933164.28281,0
8134,rbn,2023-03-21,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.1849261854262363,7650178.052452211,0.7567287947653125,112.0,327.0,66.0,389.0,494646.1042,,9.0,899933164.28281,0
8135,rbn,2023-03-22,365271449.65574,0,32671.64589358774,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,497532.6847,,9.0,899933164.28281,0
8136,rbn,2023-03-22,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.1656296826161994,2776300.513628875,0.7666855816919189,143.0,317.0,51.0,366.0,497532.6847,,9.0,899933164.28281,0
8137,rbn,2023-03-23,365343318.54594,0,55808.68155349831,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,1107390.873,,9.0,899933164.28281,0
8138,rbn,2023-03-23,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.2135789819549163,1060606.6997202258,0.7627136792328296,110.0,290.0,53.0,309.0,1107390.873,,9.0,899933164.28281,0
8139,rbn,2023-03-24,363190842.5755,0,4583.608691450438,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,854507.3378,,9.0,899933164.28281,0
8140,rbn,2023-03-24,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.1985806486206247,2192349.7690694747,0.7658908815556699,138.0,298.0,67.0,345.0,854507.3378,,9.0,899933164.28281,0
8141,rbn,2023-03-25,364084887.95525,0,12997.935040181164,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,635844.2915,,9.0,899933164.28281,0
8142,rbn,2023-03-25,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.2122655002843754,1725796.5828957902,0.8721281270252355,134.0,411.0,113.0,467.0,635844.2915,,9.0,899933164.28281,0
8143,rbn,2023-03-26,366360184.51669,0,40022.82369376605,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,901206.721,,9.0,899933164.28281,0
8144,rbn,2023-03-26,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.3503699599824557,2521671.879268202,0.8733363597105893,112.0,344.0,89.0,471.0,901206.721,,9.0,899933164.28281,0
8145,rbn,2023-03-27,368490793.43468,0,11248.638680441712,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,597996.5687,,9.0,899933164.28281,0
8146,rbn,2023-03-27,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.367821812124589,2711298.1979492563,0.8653457786195846,88.0,288.0,82.0,349.0,597996.5687,,9.0,899933164.28281,0
8147,rbn,2023-03-28,367610401.55566,0,17340.464548927175,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,602205.6438,,9.0,899933164.28281,0
8148,rbn,2023-03-28,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.344875140606709,3224426.780043358,0.869332302407193,134.0,396.0,115.0,461.0,602205.6438,,9.0,899933164.28281,0
8149,rbn,2023-03-29,371528081.71322,0,9753.77570267907,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,11345932.87,,9.0,899933164.28281,0
8150,rbn,2023-03-29,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.3817545910067108,3033014.488838667,0.8745301988389191,110.0,338.0,85.0,406.0,11345932.87,,9.0,899933164.28281,0
8151,rbn,2023-03-31,371917768.28154,0,12872.634725250846,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,804595.3399,,9.0,899933164.28281,0
8152,rbn,2023-03-31,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.524177275245542,7280690.255016687,0.8758437138257645,110.0,321.0,100.0,447.0,804595.3399,,9.0,899933164.28281,0
8153,rbn,2023-04-01,373028580.11374,0,15772.54689157263,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,649165.0836,,9.0,899933164.28281,0
8154,rbn,2023-04-01,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.507936335729268,5017048.426600416,0.8086369710096181,128.0,379.0,104.0,511.0,649165.0836,,9.0,899933164.28281,0
8155,rbn,2023-04-02,372402464.64898,0,60282.86404103192,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,430078.8443,,9.0,899933164.28281,0
8156,rbn,2023-04-02,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.4711901766955668,5717030.743606785,0.8101893062001883,115.0,383.0,86.0,451.0,430078.8443,,9.0,899933164.28281,0
8157,rbn,2023-04-03,384847605.15232,0,39348.98796399189,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,658575.4871,,9.0,899933164.28281,0
8158,rbn,2023-04-03,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.4332982649374872,4231357.608685712,0.8506805752832646,129.0,476.0,123.0,620.0,658575.4871,,9.0,899933164.28281,0
8159,rbn,2023-04-04,385295339.38753,0,14805.864027861982,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,1143732.794,,9.0,899933164.28281,0
8160,rbn,2023-04-05,384458509.83027,0,39822.23773691308,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,615826.0096,,9.0,899933164.28281,0
8161,rbn,2023-04-05,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.3035560266888138,3994254.317638644,0.8088291412564151,179.0,534.0,152.0,755.0,615826.0096,,9.0,899933164.28281,0
8162,rbn,2023-04-06,384651115.43106,0,33048.642193320135,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,1664677.561,,9.0,899933164.28281,0
8163,rbn,2023-04-06,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.404386190716897,5097295.157584835,0.9767776975661002,204.0,601.0,172.0,859.0,1664677.561,,9.0,899933164.28281,0
8164,rbn,2023-04-07,387755550.49344,0,21933.56256274753,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,839907.5099,,9.0,899933164.28281,0
8165,rbn,2023-04-07,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.6353303655119704,13262440.225324595,0.9758186145987002,177.0,450.0,107.0,712.0,839907.5099,,9.0,899933164.28281,0
8166,rbn,2023-04-08,383877487.89898,0,7346.606648826215,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,1126617.82,,9.0,899933164.28281,0
8167,rbn,2023-04-08,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.6739051766986095,4292334.21513015,0.9825493000582092,188.0,560.0,177.0,945.0,1126617.82,,9.0,899933164.28281,0
8168,rbn,2023-04-09,380048963.6851,0,329201.9750069925,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,951949.2779,,9.0,899933164.28281,0
8169,rbn,2023-04-09,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.7543991623310535,12820834.65870278,0.9527837037905352,129.0,507.0,152.0,746.0,951949.2779,,9.0,899933164.28281,0
8170,rbn,2023-04-10,381262955.14326,0,1260439.88130672,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,446241.3532,,9.0,899933164.28281,0
8171,rbn,2023-04-10,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.7003265270690806,9395587.022030383,1.0389103454815811,411.0,1352.0,511.0,2404.0,446241.3532,,9.0,899933164.28281,0
8172,rbn,2023-04-11,382698864.85554,0,349544.8056357569,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,688923.9827,,9.0,899933164.28281,0
8173,rbn,2023-04-11,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,1.9282068981916929,30373130.064334907,1.1864420972574867,439.0,1254.0,412.0,2114.0,688923.9827,,9.0,899933164.28281,0
8174,rbn,2023-04-12,381422528.69831,0,445999.74314154376,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,646333.7858,,9.0,899933164.28281,0
8175,rbn,2023-04-12,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.294225144910412,14718732.964585915,1.187844537877182,276.0,829.0,263.0,1336.0,646333.7858,,9.0,899933164.28281,0
8176,rbn,2023-04-13,380595556.63973,0,35656.218945348795,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,463167.0339,,9.0,899933164.28281,0
8177,rbn,2023-04-13,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.1881604829559773,9078416.468218902,1.1824382769208,156.0,527.0,142.0,817.0,463167.0339,,9.0,899933164.28281,0
8178,rbn,2023-04-14,383624236.27548,0,46454.96080852322,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,591796.3102,,9.0,899933164.28281,0
8179,rbn,2023-04-14,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.287926424516024,5261429.890794219,1.192173084862806,204.0,554.0,138.0,895.0,591796.3102,,9.0,899933164.28281,0
8180,rbn,2023-04-15,385239835.08967,0,1055768.5561730096,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,746964.2406,,9.0,899933164.28281,0
8181,rbn,2023-04-16,387945862.12016,0,23909.370263284443,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,468660.7225,,9.0,899933164.28281,0
8182,rbn,2023-04-16,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.536714804099185,8886998.639180996,1.3809268711080944,441.0,1279.0,404.0,2246.0,468660.7225,,9.0,899933164.28281,0
8183,rbn,2023-04-17,403560683.1655,0,65754.55000444762,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,786055.6376,,9.0,899933164.28281,0
8184,rbn,2023-04-17,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,3.0346297592114944,15649790.82954888,1.389437158420883,497.0,1474.0,492.0,2458.0,786055.6376,,9.0,899933164.28281,0
8185,rbn,2023-04-18,426679838.85086,0,69491.77160459958,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,373269.8745,,9.0,899933164.28281,0
8186,rbn,2023-04-18,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,3.276954546692015,15773010.523766214,1.379743400820128,407.0,1089.0,351.0,1860.0,373269.8745,,9.0,899933164.28281,0
8187,rbn,2023-04-19,392807107.34647,0,239187.10797005432,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,446912.5621,,9.0,899933164.28281,0
8188,rbn,2023-04-19,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,3.200795097952002,14680559.341213783,1.383586759235134,188.0,644.0,164.0,1098.0,446912.5621,,9.0,899933164.28281,0
8189,rbn,2023-04-20,379878883.00341,0,46325.96482045563,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,437832.57,,9.0,899933164.28281,0
8190,rbn,2023-04-20,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,3.2233962544246326,7698860.665614216,1.3894449346815831,149.0,474.0,129.0,753.0,437832.57,,9.0,899933164.28281,0
8191,rbn,2023-04-21,375725953.7832,0,121617.7797212146,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,820342.5633,,9.0,899933164.28281,0
8192,rbn,2023-04-21,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,3.1350109698649216,4051822.867889663,1.4506560084629143,185.0,605.0,155.0,1025.0,820342.5633,,9.0,899933164.28281,0
8193,rbn,2023-04-22,399102867.01086,0,82262.50710993538,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,641114.773,,9.0,899933164.28281,0
8194,rbn,2023-04-22,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.871926501267724,8243411.653432801,1.4447638362197015,175.0,549.0,164.0,913.0,641114.773,,9.0,899933164.28281,0
8195,rbn,2023-04-23,406337802.01927,0,13782.682352957308,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,515130.955,,9.0,899933164.28281,0
8196,rbn,2023-04-23,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.8925948999634405,5522206.617666148,1.458839724080567,180.0,525.0,110.0,885.0,515130.955,,9.0,899933164.28281,0
8197,rbn,2023-04-24,396057243.60105,0,55629.72417516687,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,358058.9291,,9.0,899933164.28281,0
8198,rbn,2023-04-25,393486514.62131,0,227838.0196614281,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,471579.9563,,9.0,899933164.28281,0
8199,rbn,2023-04-25,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.9219774048883345,6029028.097895661,1.594659594637964,162.0,630.0,179.0,1060.0,471579.9563,,9.0,899933164.28281,0
8200,rbn,2023-04-26,393354367.12111,0,13568.2036146786,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,728936.3813,,9.0,899933164.28281,0
8201,rbn,2023-04-26,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.5110380274636106,10112406.840701388,1.598042307273228,183.0,612.0,126.0,914.0,728936.3813,,9.0,899933164.28281,0
8202,rbn,2023-04-27,403895630.6089,0,19104.35017662138,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,664663.1741,,9.0,899933164.28281,0
8203,rbn,2023-04-27,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.445007386305267,11404445.096138772,1.599468296031798,184.0,513.0,100.0,837.0,664663.1741,,9.0,899933164.28281,0
8204,rbn,2023-04-28,391089533.30869,0,10910.089803257311,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,700030.2283,,9.0,899933164.28281,0
8205,rbn,2023-04-28,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.5502391796408324,7644470.765257417,1.6000928565546464,167.0,447.0,103.0,614.0,700030.2283,,9.0,899933164.28281,0
8206,rbn,2023-04-29,394939737.75391,0,7455.066347445182,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,874770.5187,,9.0,899933164.28281,0
8207,rbn,2023-04-29,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.6457864036258183,2077928.90334926,1.642954520877705,266.0,596.0,122.0,796.0,874770.5187,,9.0,899933164.28281,0
8208,rbn,2023-04-30,401810381.4323,0,40368.81468370016,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,411519.1785,,9.0,899933164.28281,0
8209,rbn,2023-04-30,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.3933994360375843,11305551.165095342,1.6654014417589569,220.0,634.0,134.0,942.0,411519.1785,,9.0,899933164.28281,0
8210,rbn,2023-05-01,411246518.28829,0,51931.783911011786,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,1693573.068,,9.0,899933164.28281,0
8211,rbn,2023-05-01,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.640842502817587,8305922.435272313,1.665620652369882,197.0,655.0,129.0,999.0,1693573.068,,9.0,899933164.28281,0
8212,rbn,2023-05-02,402711783.12288,0,9800.62036698302,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,532037.0067,,9.0,899933164.28281,0
8213,rbn,2023-05-02,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,2.833632299788428,9252909.429204348,1.666296017015143,233.0,730.0,195.0,1130.0,532037.0067,,9.0,899933164.28281,0
8214,rbn,2023-05-03,401266252.8953,0,14371.49335134531,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,316009.5017,,9.0,899933164.28281,0
8215,rbn,2023-05-03,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,3.066831424754468,7076777.608348008,1.6227043850418468,180.0,586.0,128.0,930.0,316009.5017,,9.0,899933164.28281,0
8216,rbn,2023-05-04,400999648.81772,0,3532.681392432229,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,857006.2628,,9.0,899933164.28281,0
8217,rbn,2023-05-05,403695606.37988,0,5226.9181236542045,0,87.88808664259928,0,4.423593321950405,6421600.361131259,1.196620105725838,169.40664375715923,433.2164948453608,135.49942726231387,622.2359679266896,393124.0719,,9.0,899933164.28281,0
8218,rbn,2023-05-05,484848238.8428531,0,259304.85732746325,0,87.88808664259928,0,3.0321424195924727,3282270.205917984,1.6563447530726376,177.0,510.0,126.0,707.0,393124.0719,,9.0,899933164.28281,0
